tag_id,subloc_sequence,loc_code,detection_counts,dwell_times
989.001038859518,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 2, 4]","[0.0, 0.0, 0.0, 70.29]"
989.001038859554,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 1070, 2]","[0.0, 0.0, 4098045.97, 0.0]"
989.00103885959,[1.0],['7A'],[12],[0.0]
989.001038859616,[0.0],['7B'],[1],[0.0]
989.001038859649,"[0.0, 1.0, 0.0, 0.0, 1.0]","['7D', '7C', '702', '7B', '7A']","[1, 1, 12, 18, 3]","[0.0, 0.0, 0.0, 264.35, 0.0]"
989.001038859653,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 21, 6]","[0.0, 1049.92, 849.93]"
989.001038859662,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 36, 3]","[0.0, 0.0, 1256.43, 0.0]"
989.001038859663,[1.0],['7A'],[12],[0.0]
989.001038859677,[0.0],['7B'],[1],[0.0]
989.001038859706,"[0.0, 1.0]","['7B', '7A']","[11, 33]","[0.0, 119.37]"
989.001038859716,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 13]","[0.0, 0.0, 2814569.11]"
989.001038859724,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 20, 5]","[0.0, 149.31, 0.0]"
989.001038859766,"[0.0, 0.0, 1.0]","['7D', '7B', '7A']","[1, 12, 4]","[0.0, 102.54, 0.0]"
989.001038859771,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 12, 4]","[0.0, 657.67, 96.94]"
989.001038859808,"[1.0, 0.0]","['21', '7B']","[1, 1]","[0.0, 0.0]"
989.00103885981,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 120, 48]","[0.0, 0.0, 3734.75, 419.09]"
989.001038859828,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 16, 11]","[0.0, 0.0, 964.45, 6222.58]"
989.001038859835,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[1, 1, 396, 8, 9, 32]","[0.0, 0.0, 2824.99, 0.0, 0.0, 150.99]"
989.001038859843,"[1.0, 0.0, 1.0, 0.0]","['7C', '7B', '7A', '71']","[1, 12, 2, 8]","[0.0, 343.63, 0.0, 9149.55]"
989.001038859851,"[0.0, 1.0, 0.0, 1.0, 0.0]","['7D', '7C', '7B', '7A', '7B']","[1, 1, 2, 13, 53]","[0.0, 0.0, 0.0, 1664151.19, 3887.41]"
989.001038859875,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 8, 1]","[0.0, 0.0, 1837.12, 0.0]"
989.00103885988,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 10, 2]","[0.0, 0.0, 603.12, 0.0]"
989.001038859896,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['7D', '7C', '7B', '7A', '7B', '7A', '7B', '7A', '7B']","[1, 1, 42, 16, 28, 28, 78, 42, 46]","[0.0, 0.0, 2720.49, 109148.82, 1364.53, 118347.88, 3248.02, 270413.35, 1297.41]"
989.00103885991,"[0.0, 0.0]","['7D', '71']","[1, 11]","[0.0, 0.0]"
989.001038859923,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '702', '7B', '7A', '7B', '7A']","[1, 1, 12, 133, 49, 7, 91]","[0.0, 0.0, 0.0, 3199.0, 359.54, 0.0, 689.97]"
989.00103885993,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 15, 36]","[0.0, 0.0, 486.51, 258929.3]"
989.001038859975,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 15, 3]","[0.0, 0.0, 543.53, 0.0]"
989.00103885998,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[1, 1, 35, 42, 7, 21]","[0.0, 0.0, 245.18, 300.01, 0.0, 89.97]"
989.001038859985,"[0.0, 0.0]","['7D', '71']","[1, 660]","[0.0, 21320.6]"
989.001038859992,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 10, 2]","[0.0, 0.0, 925.3, 0.0]"
989.001038860008,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 2, 10]","[0.0, 0.0, 308.25]"
989.001038860025,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 105, 5]","[0.0, 1904.58, 0.0]"
989.001038860035,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 48, 12]","[0.0, 0.0, 1103.12, 149.11]"
989.001038860039,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 90, 3]","[0.0, 4510.35, 0.0]"
989.001038860052,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 99]","[0.0, 0.0, 937.02]"
989.001038860066,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 126, 35]","[0.0, 1255.07, 239.03]"
989.001038860071,"[1.0, 0.0]","['7C', '71']","[1, 9]","[0.0, 126.7]"
989.001038860083,"[0.0, 1.0]","['7B', '7A']","[45, 6]","[2245.51, 308.12]"
989.001038860088,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 48, 4]","[0.0, 626.47, 0.0]"
989.001038860102,"[0.0, 1.0]","['7B', '7A']","[26, 2]","[1668.52, 0.0]"
989.001038860107,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 2, 2]","[0.0, 0.0, 0.0, 0.0]"
989.001038860108,"[0.0, 1.0, 0.0]","['7D', '7C', '702']","[1, 1, 10]","[0.0, 0.0, 0.0]"
989.001038860121,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 2, 33]","[0.0, 2284.0, 369.96]"
989.001038860123,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 60, 16]","[0.0, 0.0, 1189.33, 166.58]"
989.00103886014,"[0.0, 0.0, 1.0]","['7D', '7B', '7A']","[1, 16, 4]","[0.0, 181.89, 0.0]"
989.001038860147,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 4, 6]","[0.0, 0.0, 61.72, 2240.56]"
989.001038860178,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 3]","[0.0, 0.0, 0.0]"
989.001038860199,"[0.0, 0.0, 1.0]","['7D', '7B', '7A']","[1, 33, 3]","[0.0, 607.72, 0.0]"
989.00103886021,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 4, 2]","[0.0, 0.0, 426.16, 60.69]"
989.001038860233,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 168, 49]","[0.0, 0.0, 1657.89, 329.2]"
989.001038860236,[0.0],['7B'],[1],[0.0]
989.001038860268,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 9, 9]","[0.0, 0.0, 129.24, 538.44]"
989.00103886027,"[1.0, 0.0, 1.0]","['7A', '7B', '7A']","[13, 13, 25]","[0.0, 0.0, 1286273.88]"
989.001038860287,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 21, 21]","[0.0, 0.0, 477.83, 89.73]"
989.001038860312,"[1.0, 0.0, 1.0, 0.0]","['7C', '7B', '7A', '71']","[1, 25, 5, 216]","[0.0, 202.73, 0.0, 391752.96]"
989.001038860315,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7B', '7A', '71', '7B', '7A', '7B', '7A']","[1, 6, 16, 530, 2, 7, 1, 13]","[0.0, 121.58, 7350.6, 16092.49, 177.66, 5810.84, 0.0, 2437.81]"
989.00103886032,"[0.0, 1.0, 0.0]","['7D', '7C', '702']","[1, 1, 23107]","[0.0, 0.0, 158416.79]"
989.001038860322,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 28, 8]","[0.0, 0.0, 504.45, 181.08]"
989.001038860334,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","['7D', '7C', '71', '7B', '7A', '71']","[2, 1, 4, 1, 1, 32]","[6.0, 0.0, 0.0, 0.0, 0.0, 7734.8]"
989.001038860352,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[1, 1, 9, 3, 6, 8]","[0.0, 0.0, 150.9, 0.0, 217.2, 2270.41]"
989.00103886036,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 138, 3]","[0.0, 0.0, 4132.06, 0.0]"
989.00103886037,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 2, 2]","[0.0, 0.0, 0.0]"
989.001038860373,"[0.0, 0.0, 1.0]","['7D', '7B', '7A']","[1, 2, 4]","[0.0, 0.0, 2437.79]"
989.001038860375,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","['7D', '7C', '7B', '7A', '71', '7B', '7A', '71']","[33, 1, 2, 2, 15, 2, 2, 16]","[4240.0, 0.0, 0.0, 0.0, 94967.15, 0.0, 0.0, 243672.67]"
989.001038860383,"[0.0, 1.0]","['7B', '7A']","[15, 6]","[694.63, 669.16]"
989.001038860384,"[1.0, 0.0]","['7C', '702']","[1, 7]","[0.0, 0.0]"
989.001038860403,"[0.0, 1.0, 0.0, 0.0, 1.0]","['7D', '7C', '702', '7B', '7A']","[1, 1, 24, 49, 14]","[0.0, 0.0, 978.58, 430.58, 59.98]"
989.001038860404,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 39, 6]","[0.0, 0.0, 1070.54, 123.07]"
989.001038860408,[0.0],['7B'],[1],[0.0]
989.001038860454,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 204, 4]","[0.0, 3054.55, 0.0]"
989.001038860502,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[1, 2, 6, 2, 2, 2]","[0.0, 1075.0, 151.68, 0.0, 0.0, 0.0]"
989.001038860518,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 15]","[0.0, 0.0, 4939.36]"
989.001038860568,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 90]","[0.0, 0.0, 674.98]"
989.001038860585,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 80, 5]","[0.0, 0.0, 1227.26, 0.0]"
989.001038860594,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 12, 3]","[0.0, 543.46, 0.0]"
989.001038860614,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 33, 3]","[0.0, 680.74, 0.0]"
989.001038860631,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['7C', '7B', '7A', '7B', '7A', '71']","[1, 2, 14, 6, 2, 52]","[0.0, 0.0, 19730.32, 298.73, 0.0, 124294.96]"
989.001038860638,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 2, 26]","[0.0, 0.0, 0.0, 7097.3]"
989.001038860639,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[2, 1, 64, 16]","[39.0, 0.0, 1645.19, 211.23]"
989.00103886064,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[1, 1, 35, 10, 5, 5]","[0.0, 0.0, 877.43, 59.76, 0.0, 0.0]"
989.001038860663,"[0.0, 1.0]","['7B', '7A']","[6, 3]","[59.78, 0.0]"
989.001038860669,"[1.0, 0.0, 1.0, 0.0, 1.0]","['7C', '7B', '7A', '7B', '7A']","[1, 49, 7, 7, 21]","[0.0, 304.2, 0.0, 0.0, 90.0]"
989.001038860673,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","['7C', '7B', '7A', '7B', '7A', '7B', '71']","[1, 16, 57, 12, 2, 43, 9]","[0.0, 780.23, 482661.68, 2410.95, 421.46, 29908.04, 186512.18]"
989.001038860684,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 56, 91]","[0.0, 0.0, 431.17, 689.56]"
989.001038860814,"[1.0, 0.0]","['7C', '71']","[1, 20]","[0.0, 80.54]"
989.001038860819,"[1.0, 0.0]","['7C', '71']","[1, 9]","[0.0, 0.0]"
989.001038860849,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[1, 1, 2, 16, 2, 2]","[0.0, 0.0, 0.0, 3430.87, 0.0, 0.0]"
989.00103886088,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 16, 2]","[0.0, 0.0, 1894.42, 0.0]"
989.001038860894,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[1, 1, 117, 16, 45, 8]","[0.0, 0.0, 670.34, 206.26, 237.7, 0.0]"
989.001038860919,"[0.0, 1.0, 0.0, 0.0, 1.0]","['7D', '7C', '71', '7B', '7A']","[1, 1, 30, 4, 2]","[0.0, 0.0, 33862.79, 1821.51, 0.0]"
989.001038860923,"[0.0, 1.0, 0.0]","['7B', '7A', '71']","[6, 4, 8]","[121.65, 259.75, 214822.42]"
989.001038860973,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A', '7B', '7A']","[1, 1, 27, 30, 24, 648, 81, 6]","[0.0, 0.0, 466.05, 10352.31, 420.25, 356862.43, 1595.6, 1813.72]"
989.00103886098,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 297, 48]","[0.0, 0.0, 3541.73, 299.48]"
989.001038861002,"[1.0, 0.0, 0.0]","['7C', '71', '702']","[1, 10, 5]","[0.0, 0.0, 0.0]"
989.001038861023,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 4, 4]","[0.0, 0.0, 0.0]"
989.001038861052,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 10, 1]","[0.0, 748.08, 0.0]"
989.001038861055,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 120, 10]","[0.0, 1635.3, 2251.19]"
989.001038861079,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 18, 6]","[0.0, 407.6, 182587.49]"
989.001038861101,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['7C', '7B', '7A', '7B', '7A', '71']","[1, 2, 4, 3, 1, 8]","[0.0, 0.0, 9251.01, 123.33, 0.0, 296.63]"
989.001038861112,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['7D', '7C', '71', '7B', '7A', '7B', '7A', '7B', '7A', '7B']","[1, 1, 107, 6, 4, 2, 4, 4, 9, 3]","[0.0, 0.0, 1380424.15, 145.41, 1540.48, 0.0, 922612.8, 177532.81, 308937.78, 196.05]"
989.001038861115,"[0.0, 0.0, 1.0, 0.0]","['71', '7B', '7A', '71']","[15, 8, 2, 48]","[1794.65, 196.13, 0.0, 31405.63]"
989.001038861125,"[1.0, 0.0]","['7C', '71']","[1, 6]","[0.0, 60.66]"
989.001038861134,[1.0],['7A'],[11],[0.0]
989.001038861138,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 13]","[0.0, 0.0, 7898005.6]"
989.001038861172,"[0.0, 0.0, 1.0]","['7D', '7B', '7A']","[1, 2, 2]","[0.0, 0.0, 0.0]"
989.001038861177,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 2, 4]","[0.0, 0.0, 2092.32]"
989.001038861207,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 15, 35]","[0.0, 0.0, 100.96, 360.01]"
989.00103886132,"[0.0, 1.0, 0.0, 0.0, 1.0]","['7B', '7A', '71', '7B', '7A']","[2, 4, 105, 3, 3]","[0.0, 1217.7, 186900.7, 775.99, 17130.78]"
989.001038861391,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 10, 8]","[0.0, 0.0, 245.84, 4020.09]"
989.0010388614,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[1, 1, 12, 6, 2, 4]","[0.0, 0.0, 204.26, 59.7, 0.0, 2301.86]"
989.001038861415,"[0.0, 0.0, 1.0]","['7D', '7B', '7A']","[1, 20, 2]","[0.0, 642.59, 0.0]"
989.001038861432,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 100, 5]","[0.0, 1280.69, 0.0]"
989.001038861472,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A', '7A']","[1, 1, 42, 14, 7, 7, 35]","[0.0, 0.0, 278.77, 60.01, 0.0, 0.0, 210.94]"
989.001038861514,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 12, 4]","[0.0, 0.0, 130.63, 0.0]"
989.00103886152,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 135, 15]","[0.0, 3029.66, 426.38]"
989.001038861547,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 48, 4]","[0.0, 0.0, 677.96, 0.0]"
989.001038861556,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 8, 2]","[0.0, 0.0, 564.61, 59.85]"
989.001038861562,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 6, 54]","[0.0, 0.0, 29.94, 149620.45]"
989.001038861584,"[0.0, 1.0, 0.0, 0.0, 1.0]","['7D', '7C', '71', '7B', '7A']","[1, 1, 5, 6, 4]","[0.0, 0.0, 0.0, 139.68, 843.83]"
989.001038861609,"[1.0, 0.0]","['7C', '71']","[1, 20]","[0.0, 80956.07]"
989.001038861637,"[0.0, 1.0]","['7D', '7C']","[1, 13281]","[0.0, 32174068.02]"
989.001038861649,"[0.0, 0.0, 1.0]","['7D', '7B', '7A']","[1, 27, 3]","[0.0, 468.54, 0.0]"
989.001038861656,"[0.0, 1.0]","['7B', '7A']","[52, 8]","[6653.13, 4218.48]"
989.001038861657,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[1, 1, 70, 7, 7, 28]","[0.0, 0.0, 552.8, 0.0, 0.0, 149.99]"
989.001038861676,"[1.0, 0.0]","['7C', '71']","[1, 204]","[0.0, 4589648.65]"
989.00103886168,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 25, 10]","[0.0, 1800.94, 321.04]"
989.001038861697,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 4, 2]","[0.0, 0.0, 170.27, 0.0]"
989.001038861709,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 45, 9]","[0.0, 0.0, 919.33, 118.02]"
989.00103886171,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['7D', '7C', '7B', '7A', '7B', '7A', '71']","[3, 1, 8, 4, 6, 2, 32]","[145.0, 0.0, 268.95, 1472.26, 120.35, 0.0, 22889.13]"
989.001038861736,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 84, 28]","[0.0, 0.0, 1909.52, 149.98]"
989.001038861738,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[1, 1, 12, 3, 6, 2]","[0.0, 0.0, 195.84, 0.0, 360.37, 0.0]"
989.001038861745,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","['7D', '7C', '71', '7B', '7A', '71', '7B', '7A']","[1, 1, 10, 16, 6, 5, 2, 2]","[0.0, 0.0, 365.57, 1423.83, 1781.97, 0.0, 0.0, 0.0]"
989.001038861768,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 28, 2]","[0.0, 0.0, 1854.01, 0.0]"
989.00103886181,"[0.0, 1.0]","['7B', '7A']","[42, 3]","[1350.37, 0.0]"
989.001038861817,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A', '7A', '7B', '7A']","[1, 1, 78, 99, 3, 6, 81, 27, 54]","[0.0, 0.0, 2210.57, 382373.0, 0.0, 60.04, 1566.01, 10096.98, 11047.96]"
989.001038861818,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 26, 4]","[0.0, 3588.64, 408.91]"
989.00103886185,"[1.0, 0.0]","['7C', '71']","[1, 781]","[0.0, 3301550.56]"
989.001038861858,"[1.0, 0.0, 1.0, 0.0]","['7C', '7B', '7A', '71']","[1, 6, 2, 24]","[0.0, 1727.68, 0.0, 3630.88]"
989.00103886188,"[0.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7B', '7A', '7B', '7A']","[13, 8, 6, 2, 4]","[787.0, 350.85, 1621.03, 0.0, 138.42]"
989.001038861909,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 42, 3]","[0.0, 0.0, 1547.96, 0.0]"
989.001038861911,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 10]","[0.0, 0.0, 0.0]"
989.00103886193,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 2, 32]","[0.0, 0.0, 0.0, 5440.78]"
989.001038861946,"[0.0, 1.0, 0.0, 1.0, 0.0]","['7D', '7C', '7B', '7A', '71']","[3, 1, 2, 1, 4]","[2737.0, 0.0, 87.49, 0.0, 0.0]"
989.001038861965,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 42, 9]","[0.0, 0.0, 980.52, 340.1]"
989.001038861967,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 72, 6]","[0.0, 1773.54, 841.22]"
989.001038861988,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 12]","[0.0, 0.0, 754.23]"
989.00103886199,"[1.0, 0.0, 0.0, 1.0]","['7C', '702', '7B', '7A']","[1, 26, 153, 6]","[0.0, 2171.62, 3945.88, 157458.86]"
989.001038861993,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 4, 4]","[0.0, 68.23, 502.92]"
989.001038862003,"[1.0, 0.0, 1.0, 0.0]","['7C', '7B', '7A', '71']","[1, 2, 2, 30]","[0.0, 0.0, 0.0, 53875.16]"
989.001038862021,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[2, 1, 3]","[943.0, 0.0, 0.0]"
989.001038862055,[1.0],['7A'],[12],[0.0]
989.001038862066,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 5]","[0.0, 0.0, 0.0]"
989.001038862073,"[0.0, 1.0, 0.0]","['7D', '7C', '702']","[1, 1, 11]","[0.0, 0.0, 0.0]"
989.001038862074,"[0.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7B', '7A', '7B', '7A']","[1, 2, 2, 2, 2]","[0.0, 0.0, 0.0, 0.0, 0.0]"
989.001038862132,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[2, 1, 8, 2]","[315.0, 0.0, 181.42, 0.0]"
989.001038862139,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 25, 15]","[0.0, 0.0, 204.76, 90.0]"
989.001038862144,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A', '7B', '7A']","[2, 1, 50, 70, 20, 25]","[212.0, 0.0, 507.02, 32901.42, 183.75, 77759.02]"
989.001038862167,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 3]","[0.0, 0.0, 0.0]"
989.001038862191,"[0.0, 0.0, 1.0]","['7D', '7B', '7A']","[1, 52, 4]","[0.0, 698.62, 0.0]"
989.001038862192,"[1.0, 0.0, 1.0, 0.0, 1.0]","['7C', '7B', '7A', '7B', '7A']","[1, 65, 39, 80, 12]","[0.0, 700.34, 13464.73, 1139.99, 163382.96]"
989.001038862198,"[0.0, 0.0, 1.0]","['7D', '7B', '7A']","[1, 49, 63]","[0.0, 380.48, 449.98]"
989.001038862216,"[0.0, 0.0, 1.0, 0.0, 1.0]","['7D', '7B', '7A', '7B', '7A']","[1, 75, 2914, 3, 324]","[0.0, 2978.78, 864912.91, 0.0, 1173548.75]"
989.001038862245,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 25, 5]","[0.0, 0.0, 394.25, 0.0]"
989.001038862256,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 93, 3]","[0.0, 0.0, 2678.66, 0.0]"
989.001038862277,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 24, 9]","[0.0, 0.0, 1343.7, 267.46]"
989.001038862283,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 2, 4]","[0.0, 0.0, 0.0, 61.89]"
989.001038862301,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 44, 8]","[0.0, 0.0, 1093.5, 1019.38]"
989.001038862339,"[0.0, 1.0, 0.0, 0.0, 1.0]","['7D', '7C', '702', '7B', '7A']","[1, 1, 24, 70, 28]","[0.0, 0.0, 344.49, 538.89, 180.0]"
989.001038862344,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 4, 2]","[0.0, 80.95, 0.0]"
989.001038862406,"[0.0, 1.0, 0.0, 0.0, 1.0]","['7D', '7C', '71', '7B', '7A']","[1, 1, 60, 8, 4]","[0.0, 0.0, 54419.26, 2514.16, 8233.92]"
989.001038862412,"[0.0, 1.0, 0.0]","['7D', '7C', '702']","[1, 1, 9]","[0.0, 0.0, 0.0]"
989.001038862431,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 40, 5]","[0.0, 392.32, 0.0]"
989.001038862432,"[1.0, 0.0, 1.0]","['7C', '7B', '7A']","[1, 63, 3]","[0.0, 1726.93, 0.0]"
989.001038862435,"[0.0, 1.0, 0.0]","['7D', '7C', '71']","[1, 1, 97]","[0.0, 0.0, 3468882.85]"
989.001038862457,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 42, 21]","[0.0, 0.0, 597.6, 89.63]"
989.001038862483,"[0.0, 1.0]","['7B', '7A']","[12, 3]","[183.55, 0.0]"
989.001038862509,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 3, 9]","[0.0, 0.0, 0.0, 1687.43]"
989.00103886254,"[0.0, 1.0, 0.0, 1.0]","['7D', '7C', '7B', '7A']","[1, 1, 66, 2]","[0.0, 0.0, 3837.14, 0.0]"
